"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-10-15","Valid",1760,916.017851979283,843.982148020717,-22,178,0,6.7000003,7.600752,7.6952534,7.159785,6.4060216,7.1624994,7.765691
"2019-10-16","Valid",1620,760.266058604873,859.733941395127,50,139,0,6.9,7.6053696,7.6704235,7.240959,6.374683,7.048079,8.051383
"2019-10-17","Valid",1450,579.091896667924,870.908103332076,6,89,0,6.9,7.6740565,7.5682497,7.2012634,6.321165,6.954199,7.8322906
"2019-10-18","Valid",1320,441.500050318821,878.499949681179,11,183,0,7.0000005,7.625553,7.46298,7.430127,6.588331,6.9231577,7.831065
"2019-10-19","Valid",1280,396.729825897333,883.270174102667,72,228,97,7.0000005,7.5726585,7.424453,7.5768423,6.415001,6.7619348,7.9944816
"2019-10-20","Valid",1170,284.26572879549,885.73427120451,22,194,0,7.0000005,7.51659,7.287265,7.416775,6.2079425,6.4243946,7.897025
"2019-10-21","Valid",1330,447.712752963442,882.287247036558,22,178,254,6.8,7.479475,7.32695,7.878548,6.740302,6.5055737,8.195522
"2019-10-22","Valid",1240,381.858719419938,858.141280580062,50,106,25,7.0000005,7.212481,7.1365395,7.721359,6.2271547,6.177319,7.635198
"2019-10-23","Valid",1180,348.124629102635,831.875370897365,6,117,0,7.1000004,7.2763233,7.2646556,8.633537,6.9531903,6.7677507,7.8469357
"2019-10-24","Valid",1080,272.296896327173,807.703103672827,6,133,28,7.3,7.250081,7.3811293,8.870511,7.1048074,7.06128,7.8943744
"2019-10-25","Valid",1050,263.158806840187,786.841193159813,-44,128,0,7.4,7.18647,7.4026594,8.713882,7.006079,7.0373693,7.878146
"2019-10-26","Valid",980,211.658169556959,768.341830443041,-39,122,0,7.3,7.112325,7.4233522,8.746401,7.2971706,7.138175,7.9388256
"2019-10-27","Valid",1050,298.926061683199,751.073938316801,-11,117,0,7.4,7.0292006,7.4374523,8.661797,7.304438,7.1072946,7.990343
"2019-10-28","Valid",988,255.811071752107,732.188928247893,6,89,0,7.4,6.992444,7.4538274,8.674748,7.3039904,7.183607,7.983773
"2019-10-29","Valid",885,169.269528583359,715.730471416641,-50,39,23,7.3,6.9719424,7.4467015,8.662115,7.4541874,7.14666,8.009445
"2019-10-30","Valid",885,182.994084954983,702.005915045017,-50,50,0,7.2000003,6.943509,7.4177084,8.6714945,7.755041,6.9469137,7.957179
"2019-10-31","Valid",867,179.101713464846,687.898286535154,-50,11,10,7.2000003,6.954499,7.4523797,8.688588,7.8071213,7.0171423,8.003473
"2019-11-01","Valid",855,181.136987529563,673.863012470437,-56,56,0,7.2000003,6.9733515,7.438289,8.669248,7.8299503,7.0170646,8.074287
"2019-11-02","Valid",835,175.01295949142,659.98704050858,-11,56,15,7.2000003,6.97475,7.474029,8.63871,7.6998034,7.058431,8.155954
"2019-11-03","Valid",793,145.500496747481,647.499503252519,-17,94,0,7.2000003,6.9638186,7.4742303,8.493007,7.478777,6.947673,8.034004
"2019-11-04","Valid",766,129.203239727007,636.796760272993,-17,100,0,7.1000004,6.9345675,7.516593,8.3781185,7.429696,6.8650618,8.024108
"2019-11-05","Valid",745,117.827826731899,627.172173268101,-28,83,0,7.1000004,6.9136667,7.5462255,8.238328,7.395627,6.7465706,7.990785
"2019-11-06","Valid",744,126.340893764215,617.659106235785,-22,50,0,7.2000003,6.8921566,7.5619893,8.136875,7.47713,6.6854925,7.9328923
"2019-11-07","Valid",708,99.1252905559081,608.874709444092,-133,56,0,7.1000004,6.9181767,7.5549474,8.051299,7.564308,6.7132654,7.88321
"2019-11-08","Valid",686,84.2705843847656,601.729415615234,-133,56,0,7.1000004,6.9416623,7.5394173,8.099457,7.827393,6.7949314,8.001261
"2019-11-09","Valid",716,121.148942578125,594.851057421875,-67,50,0,7.2000003,6.9804797,7.534213,8.128496,7.9148135,6.887987,7.892393
"2019-11-10","Valid",712,124.712328125,587.287671875,-6,156,0,7.1000004,6.999608,7.540206,8.077441,7.7961397,6.983727,7.7787566
