"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-06-20","Valid",711,215.327563436313,495.672436563687,139,239,0,11.700001,11.143387,11.1996,9.260895,11.000987,9.919268,11.053076
"2019-06-21","Valid",901,398.534687568662,502.465312431338,150,217,0,9,11.001678,10.9735985,9.12406,10.9305725,9.574507,10.699997
"2019-06-22","Valid",642,133.651109063997,508.348890936003,144,194,0,10.6,10.930793,10.848052,9.373682,10.943148,9.703544,10.679577
"2019-06-23","Valid",585,71.519904969814,513.480095030186,144,228,0,10.700001,10.685356,10.567839,9.131931,10.680319,9.388812,10.2496805
"2019-06-24","Valid",1130,611.941345145717,518.058654854283,156,233,259,8.900001,10.395021,10.240973,9.027641,10.495331,9.22307,9.824499
"2019-06-25","Valid",908,385.910227148098,522.089772851902,150,217,20,9.5,9.6377945,9.740483,9.455197,9.730297,9.46248,9.856242
"2019-06-26","Valid",650,124.543670016318,525.456329983682,128,267,0,10.900001,10.621521,10.691684,9.432336,10.685788,9.884427,11.2090845
"2019-06-27","Valid",571,42.7851001911196,528.21489980888,172,283,0,10.6,10.813421,10.721076,9.114202,10.870123,8.636057,10.957901
"2019-06-28","Valid",560,29.3857489267856,530.614251073214,178,239,175,10.1,10.7612915,10.502463,8.915128,10.883474,8.495461,10.347069
"2019-06-29","Valid",710,176.970880257277,533.029119742723,183,289,0,10,10.0797415,9.901991,8.801888,9.973081,8.758468,9.4691925
"2019-06-30","Valid",957,420.772790800481,536.227209199519,228,306,0,10.3,10.729617,10.534103,9.083936,10.778145,8.384332,10.271248
"2019-07-01","Valid",1120,579.681442404019,540.318557595981,194,300,122,10.700001,11.0372505,10.767091,9.474172,11.2772455,8.529426,10.698976
"2019-07-02","Valid",1350,805.659852822642,544.340147177358,194,289,18,10,10.991704,10.8297825,9.447863,11.029869,8.39889,10.969155
"2019-07-03","Valid",1500,952.393417487019,547.606582512981,194,289,0,11.1,11.694977,11.718365,9.651394,11.7254925,9.51956,11.958563
"2019-07-04","Valid",2200,1650.23408343185,549.765916568149,189,272,18,10.1,12.063219,12.276064,9.600491,11.961682,8.190994,12.095251
"2019-07-05","Valid",1760,1213.83547843063,546.164521569369,183,300,0,11.1,12.369705,12.860458,9.275443,11.9771,7.612555,11.484447
"2019-07-06","Valid",1730,1214.72395621865,515.276043781354,183,261,127,10.900001,12.533287,13.120056,9.070392,12.050166,8.949382,11.948929
"2019-07-07","Valid",2170,1693.71379590258,476.286204097415,183,261,0,8.1,12.31522,12.846592,8.615449,11.378095,8.563314,11.471903
"2019-07-08","Valid",1260,830.950881642688,429.049118357312,161,272,0,11.5,12.734149,13.428595,8.309996,11.928625,8.5293865,11.982515
"2019-07-09","Valid",848,462.505284132149,385.494715867851,178,278,0,12.6,12.594404,13.213135,8.061333,11.957135,8.729069,12.414833
"2019-07-10","Valid",705,351.208415277999,353.791584722001,194,283,102,12.1,12.335515,12.835314,7.847945,12.019854,8.62665,12.458663
"2019-07-11","Valid",571,240.25234084108,330.74765915892,178,244,13,11.6,11.833252,12.188755,7.6170306,11.593908,7.612137,11.547165
"2019-07-12","Valid",480,165.043071179546,314.956928820454,150,267,0,11.4,11.775397,12.054707,7.57629,11.671847,8.721893,11.774033
"2019-07-13","Valid",425,121.195212085995,303.804787914005,200,294,0,11,11.435461,11.647043,7.4999185,11.352831,8.6305895,11.298722
"2019-07-14","Valid",375,78.9948238767518,296.005176123248,194,272,0,10.400001,11.117455,11.194335,7.4503927,11.098366,8.051669,10.4419155
"2019-07-15","Valid",339,47.940350137029,291.059649862971,194,317,0,10,10.819112,10.811441,7.416356,10.709693,7.594819,9.739919
"2019-07-16","Valid",366,78.8684528508422,287.131547149158,183,306,56,9.3,10.539922,10.440907,7.3346987,10.481445,7.6082015,9.122691
"2019-07-17","Valid",374,91.2472758860455,282.752724113954,194,272,79,9.1,10.227754,10.043725,7.283849,9.980709,8.273886,8.721788
"2019-07-18","Valid",578,300.478953977313,277.521046022687,194,261,142,7.8,10.075851,9.787623,7.2591705,9.714067,7.635434,8.746397
"2019-07-19","Valid",585,314.238375707631,270.761624292369,206,311,0,7.8,9.962149,9.556493,7.3089476,9.49691,8.462569,8.867025
"2019-07-20","Valid",502,239.771882155091,262.228117844909,250,328,0,8.3,10.607775,10.144369,7.3870792,10.409451,7.806464,9.729872
"2019-07-21","Valid",678,426.157210858899,251.842789141101,150,256,185,8.5,10.72238,10.128149,7.386228,10.579566,7.8788614,9.742782
"2019-07-22","Valid",615,375.770691520632,239.229308479368,150,256,0,9.1,10.260607,9.590698,7.26894,9.562472,7.604281,9.801539
"2019-07-23","Valid",480,255.559804765937,224.440195234063,144,239,0,10.8,10.932029,10.2782955,7.3511834,10.374911,7.9062376,11.366408
"2019-07-24","Valid",401,191.910564392109,209.089435607891,133,256,0,10.8,10.852219,10.117575,7.326029,10.270654,7.7471275,11.380975
"2019-07-25","Valid",346,150.241150694172,195.758849305828,150,267,0,10.200001,10.594759,9.749722,7.3031764,10.034657,7.740433,10.651222
"2019-07-26","Valid",309,123.922865615321,185.077134384679,178,250,51,9.6,10.291023,9.317261,7.3113127,9.697166,7.6511106,9.910674
"2019-07-27","Valid",277,100.67336823278,176.32663176722,189,283,33,9.1,9.838271,8.733301,7.320615,9.133391,7.600447,9.248678
"2019-07-28","Valid",246,76.5793170084106,169.420682991589,189,294,0,8.3,9.592649,8.413304,7.2929773,8.977322,7.846851,9.145106
"2019-07-29","Valid",234,70.3019643334169,163.698035666583,167,272,15,8.2,9.411693,8.222166,7.303451,8.812097,7.4516068,9.060311
"2019-07-30","Valid",211,52.0696911712616,158.930308828738,122,244,0,8.2,9.062365,7.8682985,7.3435645,8.417049,7.4004216,9.051404
"2019-07-31","Valid",194,38.6023688337963,155.397631166204,117,233,0,8.3,8.749938,7.541213,7.401484,8.1941185,7.2987285,9.159851
"2019-08-01","Valid",186,33.4079663068068,152.592033693193,139,244,0,8.1,8.378499,7.1527576,7.485725,8.022568,7.445871,9.061964
"2019-08-02","Valid",177,26.7518554668181,150.248144533182,150,272,0,8.2,8.005064,6.8240986,7.5608273,7.9231415,7.231925,8.931918
"2019-08-03","Valid",167,18.5155194235872,148.484480576413,172,278,0,7.9,7.6606364,6.6217413,7.5862184,7.833397,7.1959877,8.779779
"2019-08-04","Valid",158,10.6519128903645,147.348087109635,156,289,0,6.3,7.3530884,6.5266113,7.6424713,7.6980925,7.1679554,8.65199
"2019-08-05","Valid",166,19.5277436652589,146.472256334741,183,294,18,5.5,7.0887384,6.4933906,7.6503434,7.5196586,7.1065187,8.367153
"2019-08-06","Valid",314,168.73516207055,145.26483792945,167,306,99,4.7000003,6.8339386,6.4695125,7.699309,7.3068733,7.1178784,7.940394
"2019-08-07","Valid",256,112.655497001946,143.344502998054,172,306,0,5,6.533022,6.283812,7.819544,6.910912,7.18069,7.203424
"2019-08-08","Valid",202,61.2669802259215,140.733019774079,150,289,0,6,6.6737213,6.657902,7.7691092,7.3568034,7.081112,7.73406
"2019-08-09","Valid",174,36.1116740829219,137.888325917078,111,239,0,6.9000006,6.637063,6.7542143,7.6712375,7.233435,7.073377,7.5367184
"2019-08-10","Valid",163,27.5937017112669,135.406298288733,133,244,0,7.1000004,6.5413866,6.6519265,7.656656,6.9843526,7.058938,7.177352
"2019-08-11","Valid",158,24.6283261743426,133.371673825657,167,250,43,6.4,6.4571886,6.5115385,7.685613,6.8928843,7.079149,7.095791
"2019-08-12","Valid",152,20.3819742425325,131.618025757468,189,239,0,6.6000004,6.2914343,6.289791,7.7205343,6.610395,7.094832,6.7246475
"2019-08-13","Valid",172,42.0649721540892,129.935027845911,194,267,0,6.5000005,6.2808695,6.330349,7.81845,6.7113085,7.1195593,6.8596735
"2019-08-14","Valid",183,54.9900881395558,128.009911860444,161,272,84,6.1000004,6.239953,6.3533688,7.8941703,6.706512,7.162921,6.8331475
"2019-08-15","Valid",171,45.2146370934387,125.785362906561,128,228,5,6.7000003,6.0741982,6.1551085,7.8906145,6.243495,7.0588045,6.3186874
"2019-08-16","Valid",157,33.711099380998,123.288900619002,150,250,0,6.7000003,6.1789665,6.279278,7.878869,6.4150286,6.789811,6.6543536
"2019-08-17","Valid",143,21.8713647763323,121.128635223668,128,261,0,6.8,6.202325,6.301191,7.8443666,6.476585,6.8081317,6.685519
"2019-08-18","Valid",166,46.6796848933322,119.320315106668,128,267,122,5.7000003,6.2149644,6.277441,7.7566295,6.4034343,7.0835595,6.644424
"2019-08-19","Valid",155,37.7201787698186,117.279821230181,117,239,0,6.2000003,6.073164,5.9679627,7.6703005,5.818807,7.083763,6.0625873
