"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2018-09-25","Valid",35100,14968.9471976184,20131.0528023816,172,194,178,1.39,1.44909,1.4890573,1.1162302,1.5557832,1.0709256,1.2752832
"2018-09-26","Valid",53100,32532.1573939154,20567.8426060846,194,267,15,1.42,1.4334238,1.4299344,1.1327852,1.504168,1.0923434,1.2343042
"2018-09-27","Valid",80500,59541.5542037458,20958.4457962542,172,306,51,1.16,1.3837802,1.3740954,1.1533147,1.3718317,1.1099151,1.1863378
"2018-09-28","Valid",94300,73012.1445111822,21287.8554888178,156,250,437,1.1899999,1.3224971,1.3244367,1.0650437,1.2265937,0.88605714,1.1063503
"2018-09-29","Valid",132000,110468.225577117,21531.7744228835,139,233,0,1.1899999,1.336797,1.2641555,0.9354053,1.0086464,0.78307617,1.0174229
"2018-09-30","Valid",108000,86341.6439069172,21658.3560930828,133,250,0,1.27,1.3062972,1.2474921,0.95875007,1.0163853,0.78448784,0.9873439
"2018-10-01","Valid",61600,41269.834076927,20330.165923073,139,250,0,1.38,1.3187155,1.2772746,0.9725478,1.0826193,0.8262248,1.077748
"2018-10-02","Valid",44000,25816.1182949831,18183.8817050169,178,283,0,1.47,1.3755122,1.3534645,1.0358903,1.2087693,0.93720293,1.1300148
"2018-12-05","Valid",23100,8754.3169875351,14345.6830124649,-22,50,0,1.77,1.7480826,1.3316686,1.2493434,1.9448812,1.4684491,1.4544176
"2018-12-06","Valid",20300,6550.61295949741,13749.3870405026,-22,56,0,1.8199999,1.7774912,1.3604003,1.2575226,1.966265,1.4623641,1.5198637
"2018-12-07","Valid",18500,5208.77076702423,13291.2292329758,-22,61,0,1.91,1.8079722,1.3877293,1.2753232,1.9852686,1.4536022,1.5746608
"2018-12-08","Valid",16900,3966.23866705322,12933.7613329468,-56,50,0,1.9699999,1.8313595,1.412499,1.28719,2.0008688,1.4495378,1.6221782
"2018-12-09","Valid",15600,2935.12288330078,12664.8771166992,0,17,0,2.02,1.8584192,1.4475973,1.3094329,2.009067,1.4513192,1.676678
"2018-12-10","Valid",14900,2444.72744140625,12455.2725585937,-28,0,0,2.05,1.8905565,1.4824393,1.3158778,2.0068524,1.4177941,1.7161131
"2018-12-11","Valid",14800,2538.89453125,12261.10546875,-56,39,0,2.06,1.92288,1.5284421,1.3516285,1.9957039,1.4136856,1.7526724
"2018-12-12","Valid",13700,1600.15625,12099.84375,-56,72,0,2.05,1.948778,1.5678185,1.3912822,2.010907,1.4243511,1.7743933
"2018-12-13","Valid",12500,481.25,12018.75,-22,78,0,2.03,1.9697939,1.6003747,1.4113314,2.0172508,1.40478,1.7894896
"2018-12-14","Valid",12000,0,12000,-22,106,0,2.08,1.9860883,1.6249778,1.4110737,2.0105846,1.3602346,1.797825
"2018-12-15","Valid",18700,6690.578125,12009.421875,-6,117,221,1.5799999,1.9955326,1.638454,1.4121188,2.011221,1.3256716,1.797214
"2018-12-16","Valid",67400,55285.81953125,12114.18046875,67,94,508,1.23,1.9623495,1.6180012,1.4016393,1.955796,1.4866463,1.7619627
"2018-12-17","Valid",143000,130447.374599609,12552.6254003906,17,128,51,1.3199999,1.6902261,1.4233044,1.1588212,1.4273803,1.5988228,1.5736644
"2018-12-18","Valid",101000,87503.8386728516,13496.1613271484,22,133,0,1.4399999,1.5204616,1.3082845,0.95874524,1.3798393,1.3637847,1.2333398
"2018-12-19","Valid",60300,45547.3440503896,14752.6559496104,-33,72,0,1.5999999,1.5389357,1.3887401,0.9688434,1.5632809,1.3883467,1.4024413
"2018-12-20","Valid",44500,28490.2883677962,16009.7116322038,-33,106,0,1.68,1.6560216,1.5046823,1.0473111,1.7414542,1.5712805,1.4700114
"2018-12-21","Valid",41900,24742.9899571853,17157.0100428147,22,172,142,1.6999999,1.7444373,1.5729084,1.0892102,1.799443,1.5759442,1.4682583
"2018-12-22","Valid",60400,42204.596632248,18195.4033677521,56,194,20,1.7099999,1.7446759,1.564765,1.0291061,1.849503,1.4958452,1.3648564
"2018-12-23","Valid",86300,67177.7543060158,19122.2456939842,28,94,0,1.54,1.6758393,1.479163,1.0481956,1.7256944,1.4168615,1.3131963
"2018-12-24","Valid",68100,48171.5231463499,19928.4768536501,0,94,3,1.38,1.5991726,1.3995823,1.0341208,1.6232708,1.343563,1.2934649
"2018-12-25","Valid",48700,28095.8601645548,20604.1398354452,-6,94,0,1.51,1.63956,1.4017988,1.05021,1.6669761,1.4192917,1.3004961
"2018-12-26","Valid",38900,17748.4935988481,21151.5064011519,-39,94,0,1.65,1.7209499,1.4232703,1.06389,1.7293768,1.4745543,1.3105716
"2018-12-27","Valid",32000,10404.8771501556,21595.1228498444,-39,89,0,1.74,1.7874842,1.4324421,1.0503211,1.7663037,1.4354591,1.3265288
"2018-12-28","Valid",32300,10335.0405709572,21964.9594290428,-22,111,203,1.6899999,1.8416959,1.4287734,1.0912535,1.8246586,1.3790793,1.3506398
"2018-12-29","Valid",43100,20826.9278290569,22273.0721709431,-17,117,119,1.74,1.8343315,1.3843992,1.0177345,1.8848492,1.2918389,1.3178886
"2018-12-30","Valid",47600,25081.4518749737,22518.5481250263,17,128,0,1.76,1.8036654,1.314804,1.0203245,1.8231485,1.2747384,1.2836224
"2018-12-31","Valid",43100,20402.0748855658,22697.9251144342,6,128,0,1.6999999,1.7809808,1.2845768,1.0411143,1.7527975,1.275626,1.2783512
"2019-01-01","Valid",43400,20592.9221831522,22807.0778168478,11,161,0,1.73,1.7929428,1.2786869,1.0698321,1.7814833,1.330315,1.280825
"2019-01-02","Valid",44100,21292.2809743803,22807.7190256197,33,167,0,1.73,1.7883642,1.2618045,1.0763885,1.7696004,1.279392,1.2719707
"2019-01-03","Valid",38800,17049.7340393571,21750.2659606429,44,78,0,1.73,1.7810093,1.2471403,1.0757966,1.7556602,1.2289578,1.2661396
"2019-01-04","Valid",32900,12182.1923127472,20717.8076872528,-6,89,0,1.8,1.8179829,1.2589273,1.0692306,1.7908714,1.2349194,1.2874756
"2019-01-05","Valid",29300,9423.99168945642,19876.0083105436,0,89,30,1.8799999,1.85723,1.2756466,1.0974181,1.8392875,1.2675444,1.3132873
"2019-01-06","Valid",28100,8939.45047508803,19160.549524912,17,111,5,1.9499999,1.8819494,1.2815716,1.0793184,1.9061065,1.2286682,1.3324349
"2019-01-07","Valid",27900,9456.16267577084,18443.8373242292,-11,122,0,1.9799999,1.8953602,1.2832384,1.0954272,1.9434099,1.2193744,1.3451077
"2019-01-08","Valid",27000,9286.39208191442,17713.6079180856,-11,122,38,1.9399999,1.8984739,1.2848558,1.1095934,1.9529243,1.2215255,1.3460286
"2019-01-09","Valid",24500,7437.99143990748,17062.0085600925,39,144,66,1.8799999,1.9034177,1.28409,1.1061063,1.9779732,1.1982749,1.3465886
"2019-01-10","Valid",22900,6376.20696206214,16523.7930379379,-22,89,0,1.96,1.9132586,1.2841449,1.0903724,2.016439,1.1656895,1.3584999
"2019-01-11","Valid",21300,5228.33185087799,16071.668149122,-33,22,0,2.02,1.9322654,1.308029,1.1228353,2.032992,1.2015123,1.380741
"2019-01-12","Valid",19400,3675.2236225708,15724.7763774292,-39,28,0,2.03,1.9486915,1.3371272,1.1544478,2.0322187,1.2255042,1.4125646
"2019-01-13","Valid",19100,3661.0525649414,15438.9474350586,-44,17,132,2.03,1.9641795,1.3671179,1.1757299,2.0459907,1.2670937,1.448652
"2019-01-14","Valid",18600,3437.62439453125,15162.3756054688,-33,-6,127,2.04,1.9673522,1.3891056,1.167902,2.040932,1.2655258,1.5059056
"2019-01-15","Valid",17600,2675.81015625,14924.18984375,-83,22,0,2.04,1.9750545,1.4326898,1.1719378,2.0361962,1.2556348,1.5860794
"2019-01-16","Valid",16700,1956.28125,14743.71875,-83,33,0,2.06,1.9829118,1.4933455,1.2001059,2.0422914,1.3012041,1.6429121
"2019-01-17","Valid",15500,866.25,14633.75,-72,56,0,2.07,1.9868464,1.5317271,1.2149727,2.046643,1.3049763,1.6824741
"2019-01-18","Valid",14600,0,14600,-72,61,0,2.09,1.9931355,1.5597402,1.2207923,2.059111,1.3259885,1.7117949
"2019-01-19","Valid",14600,0,14600,0,61,5,2.12,1.9978507,1.5786207,1.2379192,2.06324,1.318072,1.7356238
"2019-01-20","Valid",27700,13081.578125,14618.421875,28,89,254,1.5899999,2.0003638,1.5781059,1.2484554,2.041756,1.279249,1.7386593
"2019-01-24","Valid",35600,19913.5594833998,15686.4405166002,-44,144,89,1.51,1.8703915,1.6118156,1.2632811,1.8216093,1.6843181,1.6574914
"2019-01-25","Valid",50900,34857.9202043498,16042.0797956502,-6,156,254,1.6099999,1.8645623,1.612855,1.1893417,1.8786204,1.2724307,1.6046603
"2019-01-26","Valid",57900,41548.7818636293,16351.2181363707,-61,156,0,1.5699999,1.7750628,1.5427808,1.1371202,1.7897866,1.2043793,1.479337
"2019-01-27","Valid",48200,31596.8460638846,16603.1539361154,-44,44,0,1.5999999,1.7422059,1.5450274,1.037441,1.7354321,1.2378776,1.4955473
"2019-01-28","Valid",38400,21612.0704223537,16787.9295776463,-17,89,0,1.74,1.7859948,1.6004345,1.1145821,1.7672441,1.2589352,1.5191486
"2019-01-29","Valid",32100,15200.6640523863,16899.3359476137,-28,11,0,1.79,1.8314443,1.6401267,1.0704116,1.8393185,1.2561721,1.5176282
"2019-01-30","Valid",27300,10361.795107724,16938.204892276,-89,39,56,1.79,1.8763316,1.6844078,1.0978884,1.875051,1.2217597,1.5637058
"2019-01-31","Valid",23600,7296.1109375,16303.8890625,-133,17,0,1.8699999,1.9080573,1.7194881,1.150419,1.9422232,1.2149866,1.6051601
"2019-02-01","Valid",19900,4037.6875,15862.3125,-128,-44,13,1.9299998,1.9363661,1.7596413,1.1754805,1.9744462,1.2141181,1.666219
"2019-02-02","Valid",17000,1347.5,15652.5,-106,-56,33,2.01,1.9607518,1.7977175,1.2298465,2.0074556,1.2207891,1.7196501
"2019-02-03","Valid",15600,0,15600,-94,39,0,2.12,1.9805138,1.8297362,1.3036395,2.051707,1.2226254,1.7560055
