"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-08-28","Valid",658,90.3673515534452,567.632648446555,106,250,0,6.2,5.5295806,5.71245,5.6875515,6.310799,6.300865,5.6233077
"2019-08-29","Valid",636,74.8025422199408,561.197457780059,139,278,0,6.2,5.646033,5.8466067,5.5226784,6.512895,6.235013,5.856983
"2019-08-30","Valid",616,60.056802399936,555.943197600064,172,322,0,6.1,5.6416674,5.799232,5.3711367,6.44782,6.1437926,5.8371162
"2019-08-31","Valid",603,51.3992458377686,551.600754162231,133,250,0,6,5.5836267,5.664349,5.1777935,6.271797,6.1462417,5.801176
"2019-09-01","Valid",587,38.9181036083985,548.081896391602,128,256,0,6,5.604293,5.6815777,5.2626243,6.3859677,6.0778794,5.6974735
"2019-09-02","Valid",577,31.6682201171876,545.331779882812,133,239,0,6,5.602315,5.663092,5.127016,6.2934575,6.0410156,5.759911
"2019-09-03","Valid",572,29.0332109375001,542.9667890625,178,300,0,5.8999996,5.5975037,5.6633954,5.062258,6.2906456,5.83222,5.7452946
"2019-09-04","Valid",558,16.8196875000001,541.1803125,117,317,0,5.7,5.5219383,5.5428977,4.8329315,6.1536255,5.871213,5.7736297
"2019-09-05","Valid",547,6.73750000000007,540.2625,156,256,0,5.7,5.524615,5.4901915,4.664464,6.1045537,5.6297975,5.7346377
"2019-09-06","Valid",540,0,540,178,322,0,5.5999994,5.517711,5.5048137,4.679846,6.082175,5.5951653,5.717538
"2019-09-07","Valid",546,5.99156249999999,540.0084375,150,278,0,5.5,5.459252,5.401828,4.5282607,5.9566464,5.7018375,5.692212
"2019-09-08","Valid",692,151.753765625,540.246234375,161,267,363,5,5.4671636,5.421927,4.5614676,5.975064,5.6462893,5.651573
"2019-09-09","Valid",578,37.0623107421875,540.937689257813,172,222,0,5.3999996,5.0547023,5.124817,4.940041,5.4814153,5.93614,5.1040344
"2019-09-10","Valid",697,154.934552910156,542.065447089844,189,306,191,5.0999994,5.495617,5.6328263,5.119388,5.654441,5.792347,5.7052345
"2019-09-11","Valid",847,303.054514505005,543.945485494995,194,300,0,5.2999997,5.2806664,5.395985,5.105073,5.484172,5.8560276,5.407783
"2019-09-12","Valid",839,291.963412500506,547.036587499494,228,317,0,4.7,5.541211,5.6613083,5.218002,5.7753158,6.033119,5.724928
"2019-09-13","Valid",867,315.625669152592,551.374330847408,128,272,3,5.2,5.594501,5.675203,5.279874,5.9378695,6.087021,5.6492777
