"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2016-08-14","Valid",356,252.369047970703,103.630952029297,150,278,0,8.94,6.346341,5.4181457,4.8768334,7.730592,4.1647024,7.1911516
"2016-08-15","Valid",245,137.694926238536,107.305073761464,139,272,0,8.79,6.733238,5.489325,4.397008,7.760548,4.8705072,7.808119
"2016-08-19","Valid",271,151.089470970507,119.910529029493,189,311,0,5.41,7.9621964,6.8871484,3.166276,6.1580415,4.244938,6.465906
"2016-08-20","Valid",2410,2283.94848721022,126.051512789781,172,278,363,5.85,8.03561,7.2872906,3.533935,6.0682197,4.3782344,6.5506563
"2016-08-21","Valid",2270,2129.05174148977,140.948258510235,122,211,0,7.2799997,10.700081,10.811451,6.6716313,7.1854687,6.5469093,10.392139
"2016-08-22","Valid",1690,1526.38453710151,163.615462898492,128,233,0,8.02,12.636627,12.496151,8.757338,9.213232,8.151432,13.554257
"2016-08-23","Valid",1090,902.634059152005,187.365940847995,128,261,0,7.6499996,13.718697,13.735056,9.465794,10.461236,8.671654,13.838329
"2016-08-24","Valid",804,595.253389099452,208.746610900548,150,267,0,7.48,14.093419,14.358252,9.077019,11.325434,8.669146,14.703443
"2016-08-25","Valid",843,615.317657962695,227.682342037305,144,272,0,9.87,14.032223,14.569271,8.919304,11.478994,8.64488,14.599871
"2016-08-26","Valid",974,729.832496223327,244.167503776673,122,256,0,11.2,13.974319,14.848204,8.986346,11.454761,8.587263,14.127182
"2016-08-27","Valid",933,674.819810814025,258.180189185975,133,222,8,12.5,14.101837,15.284131,9.518128,11.609685,8.362007,14.147703
"2016-08-30","Valid",572,286.323618517715,285.676381482285,183,283,13,11.6,13.531092,14.617569,9.009024,11.372504,7.917078,12.210924
"2016-08-31","Valid",685,394.236223461418,290.763776538582,133,256,51,11.2,13.029496,14.096906,8.71691,11.20012,7.826041,11.384533
"2016-09-01","Valid",676,381.890263157167,294.109736842833,111,256,0,11.3,12.968097,14.098803,8.53288,11.531706,7.700407,12.348962
"2016-09-02","Valid",562,266.262075884784,295.737924115216,100,244,0,11.8,12.886571,14.287407,8.410893,11.831593,7.5263495,13.097139
"2016-09-03","Valid",449,159.39433125,289.60566875,106,239,0,11.4,12.683817,14.427684,8.361107,12.0112095,7.346343,13.003485
"2016-09-04","Valid",364,83.87225,280.12775,128,239,0,10.7,12.365787,14.396127,8.171093,11.938849,7.034642,12.48064
"2016-09-05","Valid",322,46.97,275.03,144,261,0,10,11.907631,14.157901,7.9360256,11.648152,7.012388,11.72887
"2016-09-06","Valid",288,15.4,272.6,172,306,8,9.11,11.358955,13.867928,7.549494,11.173039,6.757268,11.081972
"2016-09-07","Valid",272,0,272,194,317,15,8.42,10.727312,13.538323,6.853467,10.370562,6.4513493,10.339533
"2016-09-08","Valid",337,64.90859375,272.09140625,178,239,25,8.28,10.112095,13.217136,6.313667,9.672712,6.389809,9.799484
"2016-09-09","Valid",1000,726.6243359375,273.3756640625,161,278,0,8.46,9.735136,13.076284,6.54685,10.113153,6.775453,10.170294
"2016-09-10","Valid",2440,2160.34557470703,279.654425292969,122,239,361,9.2,9.978915,14.053204,6.900975,10.99577,6.8185816,12.988434
"2016-09-11","Valid",3160,2863.83386577148,296.166134228516,83,228,0,10.1,12.063099,15.579126,7.9319963,8.500065,7.401222,11.718632
"2016-09-12","Valid",2970,2644.87665681854,325.123343181458,100,244,0,11.4,14.541742,18.52562,9.016098,10.437433,7.9825172,14.9394
"2016-09-13","Valid",2640,2275.41958871358,364.580411286423,122,278,5,12.2,16.209686,20.471096,8.309642,10.93033,7.507609,14.164951
"2016-09-14","Valid",2420,2008.70521212975,411.294787870247,122,200,0,12.3,17.328686,21.287767,7.8686085,10.90973,7.555372,13.59948
"2016-09-15","Valid",2120,1657.54875684699,462.451243153012,128,233,0,12.4,18.23078,21.447922,8.174783,11.433743,8.093596,13.974021
"2016-09-16","Valid",3720,3201.78242803841,518.217571961592,150,272,594,11.4,18.78569,21.490839,8.617015,11.548724,8.073287,14.606796
"2016-09-17","Valid",5050,4466.43702429385,583.562975706149,122,233,0,12,17.15947,19.274149,7.755083,8.17983,8.105719,10.347118
"2016-09-18","Valid",4810,4147.60996745326,662.390032546739,106,211,0,11.8,19.849182,20.627789,9.516533,8.852452,8.5927925,14.847846
"2016-09-19","Valid",4480,3726.95982337711,753.040176622893,111,278,0,11.3,20.678425,21.04906,9.522405,8.718952,8.199038,15.66486
"2016-09-20","Valid",4190,3338.37689484545,851.623105154549,89,261,0,11.4,21.13829,21.109756,9.515446,8.517738,7.5176463,15.303761
"2016-09-21","Valid",3420,2465.92350658705,954.076493412952,111,300,0,11.7,21.397995,21.00734,9.278554,8.632195,7.6654844,15.2962475
"2016-09-22","Valid",3180,2123.6456940339,1056.3543059661,172,333,279,11.5,21.497211,21.090473,9.3076725,8.849145,7.9193687,15.984308
"2016-09-23","Valid",5360,4200.78560863917,1159.21439136083,172,267,300,10,20.224188,19.526453,8.758715,7.6698256,6.9848413,12.996897
"2016-09-24","Valid",8870,7604.46856763004,1265.53143236996,172,267,58,6.6899996,20.401527,18.352674,7.5286837,5.372391,5.407946,8.679909
"2016-09-25","Valid",12500,11131.8138269499,1368.18617305008,178,289,264,5.6,21.058918,18.822529,7.0269184,5.08438,4.771865,11.639891
"2016-09-26","Valid",12400,10941.85381714,1458.14618286003,83,194,0,6.33,20.15583,17.751846,4.8370543,3.4747944,4.081517,8.264446
"2016-09-27","Valid",9260,7727.75762628689,1532.24237371311,67,211,0,7.47,20.477926,18.386143,5.00218,6.685704,5.3922567,9.48308
"2016-09-28","Valid",6770,5182.02295402222,1587.97704597778,72,222,0,8.49,20.973194,18.613087,5.501299,10.31339,6.402839,11.309419
"2016-09-29","Valid",5250,3625.98277891627,1624.01722108373,67,156,0,9.03,21.467867,18.777607,6.375602,12.463123,7.13249,13.291166
"2016-09-30","Valid",4070,2428.72112372023,1641.27887627977,72,222,0,9.35,21.734468,18.814682,7.510496,13.765195,8.4229765,14.681757
"2016-10-01","Valid",3280,1685.42202087586,1594.57797912414,78,206,0,9.55,21.868475,18.999193,8.311537,15.129688,9.07382,16.298347
"2016-10-02","Valid",2760,1280.99677932526,1479.00322067474,78,200,0,9.68,21.855965,19.381313,8.6699,16.254723,9.145364,16.530117
"2016-10-03","Valid",2370,979.050572243522,1390.94942775648,78,233,0,9.79,21.78601,20.051657,8.854621,17.103508,9.295462,16.709198
