"DateTime","CalibValid","discharge","quickflow","baseflow","temp_min","temp_max","precip","Observed","local","local_bfs","all_ws","all_ws_attr","all_ws_bfs","all_ws_bfs_attr"
"2019-05-20","Valid",1280,192.5,1087.5,106,239,58,5.7,6.6427736,6.771886,4.5612636,6.727074,5.8095965,6.6227436
"2019-05-21","Valid",1080,0,1080,78,144,0,5.7,6.886029,6.9662323,4.588063,6.6944604,5.6710277,6.73499
"2019-05-22","Valid",1420,339.521875,1080.478125,122,267,140,5.3999996,7.0382295,7.1351194,4.9177437,6.518631,5.563914,7.758747
"2019-05-23","Valid",2830,1745.69828125,1084.30171875,183,267,102,5.6,7.37619,7.1302366,4.6996107,7.763044,5.6275063,6.9573812
"2019-05-24","Valid",3150,2054.13997851563,1095.86002148437,150,306,0,6.3999996,7.7796984,7.34476,5.723501,8.478122,6.1767726,7.6185045
"2019-05-25","Valid",2990,1875.81792516684,1114.18207483316,211,306,0,6.3999996,8.065712,7.598878,6.15606,8.615354,6.44726,7.3617077
"2019-05-26","Valid",3260,2126.74833669425,1133.25166330575,172,306,142,6.6,8.058622,7.605713,6.0393305,8.77645,6.3233533,7.5355644
"2019-05-29","Valid",3050,1879.09852241923,1170.90147758077,150,267,292,7.1,8.419008,7.6922197,5.9607472,9.11769,6.173416,8.260723
"2019-05-30","Valid",3160,1985.48672306863,1174.51327693137,172,267,25,6.8999996,8.372215,7.34292,5.9596033,9.249869,5.9220195,8.49038
"2019-05-31","Valid",2750,1634.90146030829,1115.09853969171,144,261,13,6.6,8.447588,7.6921444,6.2176895,9.238941,6.179172,8.222307
"2019-06-01","Valid",2400,1367.97498883625,1032.02501116375,144,289,0,6.7,8.396148,7.736292,6.005267,9.620652,6.242376,8.043074
"2019-06-02","Valid",1780,823.890510381257,956.109489618743,144,289,0,7.1,8.287313,7.726057,5.730802,9.69859,6.129616,8.117069
"2019-06-03","Valid",1440,536.908659871629,903.091340128371,94,256,0,6.8999996,8.079534,7.638463,5.2684813,9.342177,5.968234,7.9530334
"2019-06-04","Valid",1220,351.522875536896,868.477124463104,144,272,0,6.6,7.9706116,7.608686,5.027012,9.008728,5.8763366,7.6874757
"2019-06-05","Valid",1250,410.070338418266,839.929661581734,189,306,13,6.6,7.7601166,7.495226,4.7556834,8.825045,5.769341,8.232765
"2019-06-06","Valid",1110,296.47300099272,813.52699900728,178,300,0,6.8999996,7.4830265,7.356552,4.6225624,8.659473,5.760202,7.704813
"2019-06-07","Valid",982,187.322163235373,794.677836764627,183,289,0,6.8999996,7.175971,7.280808,4.64632,8.364424,5.7602663,7.5787582
"2019-06-08","Valid",859,74.5239602544571,784.476039745543,183,283,0,6.7,6.885192,7.2058144,4.7277374,8.160718,5.7494664,7.931027
"2019-06-09","Valid",1050,271.856815139954,778.143184860046,194,261,0,6.2999997,6.608917,7.1400237,4.857772,8.019603,5.7316184,7.6720314
"2019-06-10","Valid",957,186.411096604004,770.588903395996,167,261,18,6.1,6.4128075,7.121457,5.2541084,8.145521,5.820907,7.9
"2019-06-11","Valid",790,24.4902184570313,765.509781542969,100,267,0,6.1,6.3102922,7.1373196,5.505537,8.122791,5.809656,7.767277
"2019-06-12","Valid",773,8.78672265625005,764.21327734375,117,256,0,6,6.215948,7.22048,5.5538974,8.001208,5.6448474,7.8994303
