DateTime,CalibValid,discharge,quickflow,baseflow,temp_min,temp_max,precip,Observed,local,local_bfs,all_ws,all_ws_attr,all_ws_bfs,all_ws_bfs_attr
2020-03-16,Valid,3420,937.902544001359,2482.09745599864,-11,39,0,5,4.56388,4.649452,4.516924,4.987202,4.6253858,5.075439
2020-03-20,Valid,4410,1900.63453808594,2509.36546191406,39,172,64,4.9,4.8107615,5.014582,4.7246094,4.894814,5.036859,5.227224
2020-03-24,Valid,3600,954.406144279741,2645.59385572026,-11,44,0,4.1,4.751382,4.9755282,4.5913854,4.833922,4.6539607,5.200359
2020-03-28,Valid,6830,4025.52633799583,2804.47366200417,28,122,46,6.3,4.952856,5.0909843,4.614921,4.788327,4.7358065,5.1450973
2020-04-01,Valid,7490,4456.5300551772,3033.4699448228,22,56,0,4.6,3.492075,3.7221282,5.201028,3.5088673,4.883702,3.5387096
2020-04-05,Valid,5220,2087.19150016391,3132.80849983609,11,78,0,4.2,3.7001412,3.746075,5.0414042,3.7436152,4.8544717,3.7178347
2020-04-09,Valid,4060,1358.70086095838,2701.29913904162,39,244,3,4.9,3.7851532,3.8965724,5.171942,4.0099587,4.8685913,3.915603
2020-04-13,Valid,2550,132.01796780183,2417.98203219817,17,172,64,4.4,4.3156548,4.598242,4.5449452,4.474315,4.5458217,4.82031
2020-04-17,Valid,3280,909.242798716431,2370.75720128357,-33,72,20,6.2,5.124711,5.1642327,4.52843,5.4336205,4.7383447,5.5829544
2020-04-21,Valid,2550,233.5265625,2316.4734375,0,172,0,6.2,5.596423,5.1180005,4.4575915,5.5265102,4.909189,5.588236
2020-04-25,Valid,2880,565.146688476563,2314.85331152344,50,111,64,6.6,5.938222,5.3472695,4.2429028,6.0154266,5.111101,6.151862
2020-04-29,Valid,10500,8110.1807792748,2389.8192207252,33,233,231,6.1,4.996317,4.2984643,5.01944,5.134571,5.291298,5.1650023
2020-05-03,Valid,9410,6462.05866141193,2947.94133858807,128,250,0,2.9,2.8346682,2.8768628,4.7252865,2.8889318,2.717569,2.763516
2020-05-07,Valid,6380,2899.51062755816,3480.48937244184,28,167,0,3.8,3.000887,3.2130203,4.5482135,3.3100567,3.174149,3.2260804
2020-05-11,Valid,4600,844.41767156644,3755.58232843356,28,106,25,4.7999997,3.5022125,3.53029,4.8751287,3.5044699,3.8525515,3.552586
2020-05-15,Valid,13500,9564.88844836841,3935.11155163159,50,222,328,4.9,3.873731,3.8104792,4.7436347,3.8092852,4.257962,3.6751573
2020-05-19,Valid,23500,18898.9626208433,4601.03737915669,6,206,10,1.7999997,1.9559281,1.9411118,3.5597403,1.1696925,3.2389746,2.7683935
2020-05-23,Valid,12700,7498.20165541404,5201.79834458596,144,222,0,3.2999997,2.6960924,2.708745,4.121898,2.7500577,3.9276638,2.995923
