DateTime,CalibValid,discharge,quickflow,baseflow,temp_min,temp_max,precip,Observed,local,local_bfs,all_ws,all_ws_attr,all_ws_bfs,all_ws_bfs_attr
2019-08-28,Valid,658,90.3673515534452,567.632648446555,106,250,0,6.2,5.5295806,5.71245,5.6875515,6.310799,6.300865,5.6233077
2019-09-01,Valid,587,38.9181036083985,548.081896391602,128,256,0,6,5.604293,5.6815777,5.2626243,6.3859677,6.0778794,5.6974735
2019-09-05,Valid,547,6.73750000000007,540.2625,156,256,0,5.7,5.524615,5.4901915,4.664464,6.1045537,5.6297975,5.7346377
2019-09-09,Valid,578,37.0623107421875,540.937689257813,172,222,0,5.3999996,5.0547023,5.124817,4.940041,5.4814153,5.93614,5.1040344
2019-09-13,Valid,867,315.625669152592,551.374330847408,128,272,3,5.2,5.594501,5.675203,5.279874,5.9378695,6.087021,5.6492777
2019-09-17,Valid,740,165.462915809617,574.537084190383,211,328,0,5.5999994,5.5952454,5.631405,5.158725,6.077104,6.065778,5.681849
2019-09-21,Valid,907,307.132698509411,599.86730149058906,222,300,0,5.3999996,5.322969,5.3520975,5.1992993,6.2399664,5.8882227,5.4294705
2019-09-25,Valid,1490,837.260994411209,652.739005588791,144,294,20,5.7,5.83304,6.0073676,5.8409185,6.6443443,6.3385806,5.874724
2019-09-29,Valid,1590,852.02602140824,737.97397859176,111,139,351,5.5,6.0427384,6.5524716,6.554823,7.2029314,6.3952613,6.0794563
2019-10-03,Valid,2970,2124.2095961164,845.7904038836,67,144,86,4.8999996,5.5333157,6.1977167,6.9652543,5.981805,6.341178,5.039221
2019-10-07,Valid,3180,2128.49498645277,1051.50501354723,33,133,0,6.2,7.39015,8.155678,8.231576,7.3844347,6.8423343,6.110213
2019-10-11,Valid,5380,4091.17773523141,1288.82226476859,17,178,8,5.7,7.50087,8.065165,7.7240186,7.879945,7.015209,6.662265
2019-10-15,Valid,2610,1169.80728670961,1440.19271329039,22,217,0,7.8999996,8.461512,9.087049,7.8349338,8.975291,7.3715935,7.8001266
2019-10-19,Valid,2070,573.452011336421,1496.54798866358,100,239,28,7.5,8.199707,8.631214,7.9745474,8.215696,7.3780828,7.600823
2019-10-23,Valid,1830,407.212170236662,1422.78782976334,28,122,0,7.2999997,7.936778,7.957098,8.420456,7.800848,7.416601,7.3777485
2019-10-27,Valid,1620,298.218000377691,1321.78199962231,0,150,0,7.2999997,7.6791077,7.5511227,8.759796,7.7654443,7.2609396,7.1099396
2019-10-31,Valid,1470,226.249223501551,1243.75077649845,-61,-6,0,7.2999997,7.4687552,7.3460374,8.686335,7.5978255,7.098638,6.80753
2019-11-04,Valid,1370,191.70786403301,1178.29213596699,39,111,0,7.2,7.2681627,7.2895784,8.419554,7.706341,6.9924836,6.538353
