DateTime,CalibValid,discharge,quickflow,baseflow,temp_min,temp_max,precip,Observed,local,local_bfs,all_ws,all_ws_attr,all_ws_bfs,all_ws_bfs_attr
2019-06-20,Valid,711,215.327563436313,495.672436563687,139,239,0,11.700001,11.143387,11.1996,9.260895,11.000987,9.919268,11.053076
2019-06-24,Valid,1130,611.941345145717,518.058654854283,156,233,259,8.900001,10.395021,10.240973,9.027641,10.495331,9.22307,9.824499
2019-06-28,Valid,560,29.3857489267856,530.614251073214,178,239,175,10.1,10.7612915,10.502463,8.915128,10.883474,8.495461,10.347069
2019-07-02,Valid,1350,805.659852822642,544.340147177358,194,289,18,10,10.991704,10.8297825,9.447863,11.029869,8.39889,10.969155
2019-07-06,Valid,1730,1214.72395621865,515.276043781354,183,261,127,10.900001,12.533287,13.120056,9.070392,12.050166,8.949382,11.948929
2019-07-10,Valid,705,351.208415277999,353.791584722001,194,283,102,12.1,12.335515,12.835314,7.847945,12.019854,8.62665,12.458663
2019-07-14,Valid,375,78.9948238767518,296.005176123248,194,272,0,10.400001,11.117455,11.194335,7.4503927,11.098366,8.051669,10.4419155
2019-07-18,Valid,578,300.478953977313,277.521046022687,194,261,142,7.8,10.075851,9.787623,7.2591705,9.714067,7.635434,8.746397
2019-07-22,Valid,615,375.770691520632,239.229308479368,150,256,0,9.1,10.260607,9.590698,7.26894,9.562472,7.604281,9.801539
2019-07-26,Valid,309,123.922865615321,185.077134384679,178,250,51,9.6,10.291023,9.317261,7.3113127,9.697166,7.6511106,9.910674
2019-07-30,Valid,211,52.0696911712616,158.930308828738,122,244,0,8.2,9.062365,7.8682985,7.3435645,8.417049,7.4004216,9.051404
2019-08-03,Valid,167,18.5155194235872,148.484480576413,172,278,0,7.9,7.6606364,6.6217413,7.5862184,7.833397,7.1959877,8.779779
2019-08-07,Valid,256,112.655497001946,143.344502998054,172,306,0,5,6.533022,6.283812,7.819544,6.910912,7.18069,7.203424
2019-08-11,Valid,158,24.6283261743426,133.371673825657,167,250,43,6.4,6.4571886,6.5115385,7.685613,6.8928843,7.079149,7.095791
2019-08-15,Valid,171,45.2146370934387,125.785362906561,128,228,5,6.7000003,6.0741982,6.1551085,7.8906145,6.243495,7.0588045,6.3186874
2019-08-19,Valid,155,37.7201787698186,117.279821230181,117,239,0,6.2000003,6.073164,5.9679627,7.6703005,5.818807,7.083763,6.0625873
2019-08-23,Valid,130,20.9542949989278,109.045705001072,117,228,0,7.2000003,6.4208255,6.2794876,5.9737687,6.0728397,6.9155865,6.534705
2019-08-27,Valid,129,24.7174130296197,104.28258697038,122,206,69,6.1000004,6.3000402,5.9834623,7.133773,6.010716,6.346678,6.529585
2019-08-31,Valid,107,6.95045180527528,100.049548194725,111,222,152,6,6.2828145,5.8000917,5.463448,5.959098,6.4047585,6.484126
2019-09-04,Valid,104,5.92887968750001,98.0711203125,100,256,0,6.9000006,6.3810463,5.9353476,5.5423055,5.9369464,6.2404,6.543233
2019-09-08,Valid,98.4,0.898734375000004,97.501265625,133,189,0,6.2000003,6.307027,5.877502,6.1749105,5.896781,5.7979364,6.493331
2019-09-12,Valid,1940,1838.11239412009,101.887605879913,172,239,361,2.6000004,6.020915,5.518361,5.9892635,4.9410114,6.7410603,6.39296
2019-09-16,Valid,635,453.635766595622,181.364233404378,144,283,0,8.7,10.075251,9.52143,8.90902,9.762629,7.7848215,9.866323
2019-09-20,Valid,825,591.809702595118,233.190297404882,172,261,8,7.1000004,8.781269,8.425583,8.222964,8.894368,7.8609195,8.182202
2019-09-24,Valid,399,139.585668477178,259.414331522822,122,233,0,9,10.30149,10.069181,8.5981045,9.812476,7.8860416,9.596762
2019-09-28,Valid,316,46.1495476375863,269.850452362414,94,183,0,8.900001,9.165694,8.458382,8.237979,8.61534,7.9853625,8.066061
2019-10-02,Valid,2560,2279.29798500244,280.702014997556,94,139,358,4.4,7.560195,6.796996,8.389127,7.2780504,8.271862,7.8408065
2019-10-06,Valid,3450,3074.84884122356,375.151158776441,56,139,239,5.6000004,10.280284,10.504813,8.3895235,10.627682,8.987503,10.016421
2019-10-10,Valid,872,430.521117510096,441.478882489904,106,211,71,8.900001,11.098763,11.989901,9.316891,11.106283,8.797424,12.012684
2019-10-14,Valid,669,210.324096378858,458.675903621142,-28,39,0,8.8,9.764137,10.633895,9.519744,10.353097,9.100758,10.907752
2019-10-18,Valid,467,39.5106249999999,427.489375,-6,139,0,8.5,8.9566770000000009,9.118689,10.074742,9.356883,8.962802,9.4047365
2019-10-22,Valid,1810,1383.66823961533,426.331760384672,33,128,191,6.2000003,7.9980335,8.293339,9.940433,8.00602,8.623782,7.619778
2019-10-26,Valid,770,370.14820265269,399.85179734731,-6,100,0,8.900001,9.709634,9.689599,10.726709,9.71774,9.921368,10.673486
2019-10-30,Valid,478,150.948829752318,327.051170247682,-56,50,0,8.5,9.017193,9.142776,10.213653,8.92403,9.18817,10.105159
2019-11-03,Valid,387,98.6294097283714,288.370590271629,-39,28,0,8.2,8.661895,8.861325,10.064913,8.369787,8.832573,9.611165
2019-11-07,Valid,327,66.9518762820434,260.048123717957,-156,-22,5,7.9,8.280484,8.611256,9.6827965,8.051131,8.408278,8.821379
2019-11-11,Valid,300,55.825,244.175,-106,17,0,7.4,8.818175,9.028199,9.843851,8.570466,8.960206,9.017234
