DateTime,CalibValid,discharge,quickflow,baseflow,temp_min,temp_max,precip,Observed,local,local_bfs,all_ws,all_ws_attr,all_ws_bfs,all_ws_bfs_attr
2019-04-08,Valid,20600,2660.07659160522,17939.9234083948,83,206,10,3.0700002,4.602499,3.9395347,3.8141847,3.5938106,4.329156,4.557111
2019-04-12,Valid,21000,3899.07246925757,17100.9275307424,33,150,33,3.3100002,5.1533937,5.08582,4.4245768,4.05293,4.1576376,6.1018023
2019-04-16,Valid,22600,6699.82109509021,15900.1789049098,17,144,0,4.1800003,5.5182347,5.7250934000000004,4.6971216,4.028659,4.425933,7.0528636
2019-04-20,Valid,20300,6199.2530873987,14100.7469126013,39,167,0,4.96,6.1450577,7.160242,4.326875,5.1174483,4.404681,8.196076
2019-04-24,Valid,15300,2507.55162109375,12792.4483789063,72,167,0,4.63,6.5582886,8.004349,3.6901577,5.828089,4.1614113,8.532235
2019-04-28,Valid,12500,0,12500,17,100,58,4.19,6.601033,7.681846,3.6459208,5.873498,3.9022298,7.5892997
2019-05-04,Valid,23600,10315.7626473196,13284.2373526804,61,139,5,5.7400002,7.9968243,7.872592,5.158945,9.881634,8.349841,8.090362
2019-05-08,Valid,17300,3059.52307126065,14240.4769287393,78,144,51,5.02,8.955742,8.675262,4.1898274,8.988897,6.5863295,8.231548
2019-05-12,Valid,18100,3115.95178259548,14984.0482174045,72,128,25,5.61,8.822939,8.662473,5.009705,8.766747,7.1174974,8.925202
2019-05-16,Valid,20700,5043.76140017519,15656.2385998248,100,261,0,7.55,9.165937,8.87534,4.7411637,9.285716,7.528466,9.247528
2019-05-27,Valid,48900,29086.5791642671,19813.4208357329,172,272,0,5.6400003,10.317011,10.261436,6.0910225,10.940372,7.860025,9.229991
2019-05-31,Valid,80300,57535.4494968307,22764.5505031693,161,228,0,4.7400002,9.109672,9.183517,4.0207925,8.6098385,6.5065584,7.614483
2019-06-04,Valid,44200,19490.6006400601,24709.3993599399,167,256,15,6.58,8.719076,10.2867775,4.349226,11.161449,6.901041,8.346513
2019-06-08,Valid,33400,9954.67699344292,23445.3230065571,167,294,0,6.2200003,9.071097,10.7761,4.429125,11.383029,6.637971,8.348179
2019-06-12,Valid,26200,4883.37899103326,21316.6210089667,167,278,8,6.21,9.532074,10.47319,5.0578046,11.198053,5.8966107,9.4166765
2019-06-16,Valid,22800,2402.21000732869,20397.7899926713,172,261,396,5.81,9.932467,10.1457615,5.2172103,10.3067255,4.4535613,9.988445
2019-06-20,Valid,22200,2520.42558940984,19679.5744105902,144,228,411,5.91,9.4687,9.768227,4.805027,9.717047,4.8617306,9.836438
2019-06-24,Valid,26400,7638.16877812724,18761.8312218728,206,267,0,6.61,9.03936,9.580625,4.04338,9.52447,4.588165,9.333294
2019-06-28,Valid,22900,5639.83512856527,17260.1648714347,211,322,3,7.28,9.887411,10.328276,3.828318,9.909721,4.796052,8.189359
2019-07-02,Valid,23600,8105.68851781488,15494.3114821851,217,333,0,7.28,9.65148,10.286106,3.4948983,9.69632,4.4775376,7.196764
2019-07-06,Valid,22200,9166.69153207077,13033.3084679292,233,311,36,7.23,9.378212,10.113731,3.543148,9.602678,3.962179,6.93095
2019-07-10,Valid,18600,8438.58108887186,10161.4189111281,217,317,0,7.0600004,8.625162,9.586531,3.4745831,9.202908,4.021228,6.8037395
2019-07-14,Valid,12700,4549.71634641419,8150.28365358581,217,328,0,6.98,7.3240476,8.696833,3.3227143,8.422786,3.8813348,6.7983203
2019-07-18,Valid,9240,2094.60635015899,7145.39364984101,222,322,18,5.9,5.6832833,7.2612944,3.39225,7.570587,3.690601,6.5652075
2019-07-22,Valid,8230,1642.41375282433,6587.58624717567,200,294,0,4.86,4.346431,5.8426085,3.5531893,7.1545906,3.328394,6.0684576
2019-07-26,Valid,8530,2554.11047881527,5975.88952118473,178,300,13,5.6800003,3.8042593,5.102168,3.9924302,7.358958,3.4775076,5.75572
2019-07-30,Valid,7100,1791.40761667066,5308.59238332934,183,294,0,4.57,3.4591618,4.3687854,4.1054974,6.6353207,3.3445926,5.1830287
2019-08-03,Valid,6270,1460.95141702174,4809.04858297826,133,294,0,2.9800003,2.959571,3.3108292,4.0523005,5.1757517,3.239469,4.4571137
2019-08-07,Valid,5140,668.446228779523,4471.55377122048,183,289,0,1.8000004,2.3085587,2.8159785,3.875165,3.817289,2.6242087,4.0641656
2019-08-11,Valid,5540,1212.02071481367,4327.97928518633,172,300,0,1.8000004,1.8677309,2.3684433,3.6931717,3.1398003,3.1799228,2.8122442
2019-08-15,Valid,4600,465.460984216015,4134.53901578398,183,267,0,1.6200001,1.5387034,1.9750211,3.3973684,2.800231,3.2606714,1.8361235
2019-08-19,Valid,4460,422.27421418464,4037.72578581536,189,294,58,1.0300002,1.1791365,1.5900352,2.856333,2.6327443,3.3979077,1.7030535
2019-08-23,Valid,6810,2935.27287856375,3874.72712143625,139,267,0,1.6800003,1.4423993,1.4041431,2.595075,2.8288658,3.5738902,2.4864287
2019-08-27,Valid,4910,1442.46904086144,3467.53095913856,150,228,0,1.3100002,1.7420316,1.4300148,1.6070046,2.444425,3.6555474,2.5934534
2019-08-31,Valid,3510,323.188661275785,3186.81133872422,128,228,0,0.49000025,1.6394637,1.3765342,1.0633843,1.1831417,3.1418247,1.677712
2019-09-04,Valid,3160,20.2020812865121,3139.79791871349,167,311,0,0.5800004,1.1980152,1.1682215,0.75360966,0.29707575,2.818846,1.0600276
2019-09-08,Valid,3210,77.3280019531248,3132.67199804688,122,272,264,0.5,0.8412242,0.9734216,0.6921034,0.3789568,2.8560696,1.001318
2019-09-12,Valid,3350,218.1746875,3131.8253125,217,322,0,0.9500003,1.0002718,0.8701832,0.94518304,0.39048624,2.5680084,0.8829758
2019-09-16,Valid,5510,2355.10067179895,3154.89932820105,206,306,0,1.0600002,0.79707146,0.71302366,0.93677306,0.3941126,2.6786683,0.9555168
2019-09-20,Valid,7150,3846.37885492428,3303.62114507572,200,267,18,2.3500001,0.9538641,0.76285315,1.4196706,0.83269835,2.0918915,1.1854665
2019-09-24,Valid,10600,6957.49643113241,3642.50356886759,139,256,0,2.4400003,2.2823567,1.1723254,2.6248555,0.96232533,3.181542,1.8690886
2019-09-28,Valid,9160,4912.72130568178,4247.27869431822,167,217,752,3.5700002,3.3069139,2.1364913,2.758155,1.7138507,3.8033864,2.4356873
2019-10-02,Valid,8940,3945.73272122607,4994.26727877393,206,311,3,3.2700002,4.351778,2.9752598,2.7783983,3.1979754,4.421213,5.1257052
2019-10-06,Valid,22600,16643.2395066019,5956.76049339809,61,178,155,4.32,4.8875933,3.453755,4.5593495,4.062206,4.1212716,6.2528005
2019-10-10,Valid,28700,20984.2429607593,7715.75703924068,89,211,0,5.1600003,5.4196005,4.950814,5.7013726,5.1522913,3.694772,7.8282747
2019-10-14,Valid,26100,16404.322995285,9695.67700471498,39,139,0,5.4,5.2388253,4.4744463,5.1871443,5.462957,3.9133916,8.367035
2019-10-18,Valid,19200,8318.09520279349,10881.9047972065,39,156,0,5.91,5.2982426,4.0296464,5.223491,6.241452,4.3017035,9.022039
