DateTime,CalibValid,discharge,quickflow,baseflow,temp_min,temp_max,precip,Observed,local,local_bfs,all_ws,all_ws_attr,all_ws_bfs,all_ws_bfs_attr
2019-01-02,Valid,4740,2641.44334631927,2098.55665368073,-93,6,0,7.58,9.925699,10.065125,8.497174,5.56793,7.8766093,7.595834
2019-01-06,Valid,3530,1521.87108442988,2008.12891557012,6,78,0,7.26,9.420492,9.684476,8.131034,6.901145,8.321089,8.052733
2019-01-10,Valid,2710,1138.32675855516,1571.67324144484,-88,17,0,7.28,9.155797,9.313785,7.6455913,7.0252647,7.8128133,8.075352
2019-01-14,Valid,2340,1124.35767798962,1215.64232201038,-105,-16,0,7.1,8.68187,8.818145,7.8634186,6.637436,7.510811,6.682044
2019-01-18,Valid,1950,1088.39773405457,861.602265945435,-77,-38,0,7.06,8.761101,8.909672,7.9360156,6.576229,7.3077745,7.4940133
2019-01-22,Valid,738,21.0546875,716.9453125,-77,-21,5,7.7200003,9.228225,9.223384,8.532168,7.083931,8.643699,8.428013
2019-01-26,Valid,1140,423.200421875,716.799578125,-182,-16,8,8.17,9.315437,9.167204,8.916075,7.648043,8.527115,9.533102
2019-01-30,Valid,1190,447.976288277716,742.023711722284,-288,-216,0,8.01,9.659245,9.8291445,9.08651,7.7520113,8.8773,10.2202835
2019-02-03,Valid,2170,1377.57926450881,792.420735491185,56,94,0,6,9.126615,9.005203,8.904232,8.346218,8.156832,9.326218
2019-02-07,Valid,1590,684.937234806055,905.062765193945,-171,-66,41,6.76,9.104153,9.274553,8.504776,8.081915,7.115416,10.016233
2019-02-11,Valid,1330,341.736177779366,988.263822220634,-43,-21,0,6.94,8.718818,8.71845,8.440916,7.787966,7.7225933,9.698517
2019-02-15,Valid,1300,263.611858524973,1036.38814147503,-166,-105,0,6.36,8.987686,8.919108,8.275379,8.305115,12.442973,9.078379
2019-02-19,Valid,1280,220.769551939901,1059.2304480601,-193,-43,0,6.36,8.993434,8.819129,8.398489,7.8697476,7.739912,9.608605
2019-02-23,Valid,1240,199.427577186644,1040.57242281336,-27,11,48,6.06,8.867714,8.85065,8.093298,8.137263,8.047548,9.570569
2019-02-27,Valid,1100,111.619638119568,988.380361880432,-143,-88,0,5.5299997,9.131667,8.92045,8.012608,7.99753,8.077927,9.573364
2019-03-03,Valid,1040,75.5550209326171,964.444979067383,-199,-127,0,6.04,9.138874,9.0573635,8.2415495,7.925792,8.621502,9.072667
2019-03-07,Valid,958,10.5875,947.4125,-82,-38,10,6.33,9.254528,9.173482,8.461889,8.00954,8.644201,8.730018
2019-03-11,Valid,1710,760.099582128906,949.900417871094,-43,72,0,3.61,8.055581,7.8376236,7.8825154,6.8566628,7.3326206,7.570406
2019-03-15,Valid,33400,32122.2882986294,1277.71170137065,-21,78,0,1.0799999,9.264653,8.276986,7.4316907,3.7719343,0.33841944,3.6404223
2019-03-19,Valid,23500,20541.9745897028,2958.0254102972,-10,106,0,2.2799997,10.510201,10.151005,3.0809765,7.251671,0.7411771,3.2074466
2019-03-23,Valid,14000,9956.95047914706,4043.04952085294,0,128,0,3.02,10.764879,11.999848,4.8317585,9.382308,2.5858564,5.816754
2019-03-27,Valid,7750,3417.32968565354,4332.67031434646,50,222,0,3.9999998,10.594228,13.478753,5.384129,9.296622,4.7607193,8.413972
2019-03-31,Valid,5270,1597.61947058643,3672.38052941357,-55,72,0,4.3,10.076635,13.143621,5.4684105,9.546644,5.5139804,6.6324177
2019-04-04,Valid,3700,324.389497327748,3375.61050267225,67,139,56,4.6000004,9.673105,13.101973,5.9938316,9.809415,6.243263,8.384379
2019-04-08,Valid,5880,2609.53777013071,3270.46222986929,78,267,10,6.1,10.22966,12.698726,6.1486692,9.287064,6.2029567,8.701037
2019-04-12,Valid,4110,1131.16803581072,2978.83196418928,6,44,0,6.4,10.096791,12.8305435,6.1846023,8.880796,6.2568045,9.519497
2019-04-16,Valid,3910,1355.65057683294,2554.34942316706,89,244,0,6.7,9.752593,13.22472,6.0300055,8.254856,6.3175426,9.683758
2019-04-20,Valid,2870,616.577952316967,2253.42204768303,50,239,0,5.9,9.788077,13.083427,5.5197144,8.68015,6.0058765,9.131985
2019-04-24,Valid,2340,214.254844131019,2125.74515586898,67,211,0,5.6,10.017237,12.926312,4.866,9.09766,5.923916,8.860721
2019-04-28,Valid,2140,40.4093274806214,2099.59067251938,-5,128,10,5,8.457461,11.627296,5.42416,8.366424,5.5513353,8.465988
2019-05-02,Valid,2390,298.434718378296,2091.5652816217,72,172,5,5.5,7.768844,11.600201,5.8506284,8.326422,6.9117785,8.413746
2019-05-12,Valid,6320,4149.1621623098,2170.8378376902,44,122,33,7.6,9.476062,13.103973,9.791326,9.53109,7.6259336,10.842882
2019-05-19,Valid,7730,4935.32332953592,2794.67667046408,83,156,157,7,10.21473,12.698692,8.642842,10.971868,7.285549,9.544198
2019-05-23,Valid,9700,6325.10208333227,3374.89791666773,94,222,0,8.8,11.35261,12.719265,8.275186,11.56197,7.471422,11.524743
2019-06-02,Valid,9950,5068.07245696506,4881.92754303494,117,261,0,9.9,17.014456,14.14035,5.9695883,11.888816,5.05313,12.019596
2019-06-06,Valid,6270,2395.41699709185,3874.58300290815,206,289,0,10,17.65801,14.859213,6.268073,13.140222,5.4628863,12.168759
2019-06-10,Valid,4350,983.763786865234,3366.23621313477,117,272,0,9.6,17.607464,14.527205,6.5271535,14.280333,5.6409793,11.886124
2019-06-14,Valid,3350,144.375,3205.625,156,244,0,9.6,17.305618,13.618477,7.194684,14.652193,5.478338,10.936667
2019-06-18,Valid,3400,199.297806640625,3200.70219335938,183,250,0,9.7,17.077711,12.985495,7.451207,15.254028,5.7856436,10.542742
2019-06-22,Valid,8390,5060.62892539044,3329.37107460956,161,272,208,10.6,17.049982,13.246525,7.532458,14.4608555,6.0203886,11.550126
2019-06-26,Valid,9240,5604.28951727479,3635.71048272521,178,294,0,10.700001,17.101627,14.192625,5.6626773,15.581987,4.7973347,12.509346
2019-06-30,Valid,5380,1737.73673423402,3642.26326576598,250,339,0,10.6,17.632786,15.010441,5.328738,17.361902,5.3369126,12.934765
